Date,AAPL,AMZN,BRK-B,GOOGL,JNJ,JPM,META,MSFT,TSLA,V
2023-06-27,188.05999755859375,129.17999267578125,335.3399963378906,118.33000183105469,163.2899932861328,139.1999969482422,287.04998779296875,334.57000732421875,250.2100067138672,227.33999633789062
2023-06-28,189.25,129.0399932861328,334.1499938964844,120.18000030517578,162.9600067138672,138.58999633789062,285.2900085449219,335.8500061035156,256.239990234375,227.9600067138672
2023-06-29,189.58999633789062,127.9000015258789,336.9100036621094,119.0999984741211,164.10000610351562,143.42999267578125,281.5299987792969,335.04998779296875,257.5,234.32000732421875
2023-06-30,193.97000122070312,130.36000061035156,341.0,119.69999694824219,165.52000427246094,145.44000244140625,286.9800109863281,340.5400085449219,261.7699890136719,237.47999572753906
2023-07-03,192.4600067138672,130.22000122070312,342.0,119.9000015258789,163.35000610351562,146.61000061035156,286.0199890136719,337.989990234375,279.82000732421875,237.97000122070312
2023-07-05,191.3300018310547,130.3800048828125,341.55999755859375,121.75,162.80999755859375,144.63999938964844,294.3699951171875,338.1499938964844,282.4800109863281,239.4499969482422
2023-07-06,191.80999755859375,128.36000061035156,341.4599914550781,120.11000061035156,161.60000610351562,143.2100067138672,291.989990234375,341.2699890136719,276.5400085449219,238.8800048828125
2023-07-07,190.67999267578125,129.77999877929688,340.8999938964844,119.4800033569336,159.25,144.33999633789062,290.5299987792969,337.2200012207031,274.42999267578125,236.4499969482422
2023-07-10,188.61000061035156,127.12999725341797,341.1300048828125,116.44999694824219,159.50999450683594,145.14999389648438,294.1000061035156,331.8299865722656,269.6099853515625,238.16000366210938
2023-07-11,188.0800018310547,128.77999877929688,343.3699951171875,117.13999938964844,158.6300048828125,147.4199981689453,298.2900085449219,332.4700012207031,269.7900085449219,240.5500030517578
2023-07-12,189.77000427246094,130.8000030517578,345.3500061035156,118.93000030517578,158.0800018310547,148.14999389648438,309.3399963378906,337.20001220703125,271.989990234375,242.2100067138672
2023-07-13,190.5399932861328,134.3000030517578,343.5400085449219,124.54000091552734,158.80999755859375,148.8699951171875,313.4100036621094,342.6600036621094,277.8999938964844,243.30999755859375
2023-07-14,190.69000244140625,134.67999267578125,341.0899963378906,125.41999816894531,159.8699951171875,149.77000427246094,308.8699951171875,345.239990234375,281.3800048828125,243.16000366210938
2023-07-17,193.99000549316406,133.55999755859375,344.25,124.6500015258789,159.07000732421875,153.3800048828125,310.6199951171875,345.7300109863281,290.3800048828125,243.99000549316406
2023-07-18,193.72999572753906,132.8300018310547,345.3399963378906,123.76000213623047,159.05999755859375,153.66000366210938,312.04998779296875,359.489990234375,293.3399963378906,240.77000427246094
2023-07-19,195.10000610351562,135.36000061035156,342.42999267578125,122.02999877929688,158.74000549316406,154.25,316.010009765625,355.0799865722656,291.260009765625,241.4199981689453
2023-07-20,193.1300048828125,129.9600067138672,346.6099853515625,119.19999694824219,168.3800048828125,156.14999389648438,302.5199890136719,346.8699951171875,262.8999938964844,239.6199951171875
2023-07-21,191.94000244140625,130.0,345.760009765625,120.0199966430664,170.19000244140625,154.9499969482422,294.260009765625,343.7699890136719,260.0199890136719,239.25
2023-07-24,192.75,128.8000030517578,349.6300048828125,121.52999877929688,171.0800018310547,158.0,291.6099853515625,345.1099853515625,269.05999755859375,240.74000549316406
2023-07-25,193.6199951171875,129.1300048828125,347.5799865722656,122.20999908447266,172.38999938964844,156.82000732421875,294.4700012207031,350.9800109863281,265.2799987792969,238.69000244140625
2023-07-26,194.5,128.14999389648438,349.79998779296875,129.27000427246094,172.72000122070312,157.75999450683594,298.57000732421875,337.7699890136719,264.3500061035156,237.10000610351562
2023-07-27,193.22000122070312,128.25,349.30999755859375,129.39999389648438,173.69000244140625,156.02000427246094,311.7099914550781,330.7200012207031,255.7100067138672,234.44000244140625
2023-07-28,195.8300018310547,132.2100067138672,349.80999755859375,132.5800018310547,174.47999572753906,156.91000366210938,325.4800109863281,338.3699951171875,266.44000244140625,235.75
2023-07-31,196.4499969482422,133.67999267578125,351.9599914550781,132.72000122070312,167.52999877929688,157.9600067138672,318.6000061035156,335.9200134277344,267.42999267578125,237.72999572753906
2023-08-01,195.61000061035156,131.69000244140625,352.260009765625,131.5500030517578,168.88999938964844,157.17999267578125,322.7099914550781,336.3399963378906,261.07000732421875,239.77999877929688
2023-08-02,192.5800018310547,128.2100067138672,351.19000244140625,128.3800048828125,169.91000366210938,155.39999389648438,314.30999755859375,327.5,254.11000061035156,237.55999755859375
2023-08-03,191.1699981689453,128.91000366210938,353.80999755859375,128.4499969482422,170.63999938964844,156.35000610351562,313.19000244140625,326.6600036621094,259.32000732421875,238.75999450683594
2023-08-04,181.99000549316406,139.57000732421875,349.989990234375,128.11000061035156,169.0399932861328,156.02000427246094,310.7300109863281,327.7799987792969,253.86000061035156,238.99000549316406
2023-08-07,178.85000610351562,142.22000122070312,362.5799865722656,131.52999877929688,173.10000610351562,156.75999450683594,316.55999755859375,330.1099853515625,251.4499969482422,241.50999450683594
2023-08-08,179.8000030517578,139.94000244140625,363.7300109863281,131.39999389648438,173.17999267578125,155.8800048828125,312.6400146484375,326.04998779296875,249.6999969482422,239.2899932861328
2023-08-09,178.19000244140625,137.85000610351562,358.0199890136719,129.66000366210938,173.07000732421875,153.7899932861328,305.2099914550781,322.2300109863281,242.19000244140625,239.75999450683594
2023-08-10,177.97000122070312,138.55999755859375,356.9800109863281,129.69000244140625,172.1699981689453,153.55999755859375,305.739990234375,322.92999267578125,245.33999633789062,240.16000366210938
2023-08-11,177.7899932861328,138.41000366210938,358.3500061035156,129.55999755859375,173.85000610351562,154.4499969482422,301.6400146484375,321.010009765625,242.64999389648438,240.0399932861328
2023-08-14,179.4600067138672,140.57000732421875,358.4800109863281,131.3300018310547,173.44000244140625,154.77000427246094,306.19000244140625,324.0400085449219,239.75999450683594,242.89999389648438
2023-08-15,177.4499969482422,137.6699981689453,354.5,129.77999877929688,172.94000244140625,150.8300018310547,301.95001220703125,321.8599853515625,232.9600067138672,239.8300018310547
2023-08-16,176.57000732421875,135.07000732421875,354.1099853515625,128.6999969482422,172.38999938964844,150.19000244140625,294.2900085449219,320.3999938964844,225.60000610351562,239.2899932861328
2023-08-17,174.0,133.97999572753906,353.19000244140625,129.9199981689453,174.00999450683594,148.6300048828125,285.0899963378906,316.8800048828125,219.22000122070312,237.3699951171875
2023-08-18,174.49000549316406,133.22000122070312,352.55999755859375,127.45999908447266,172.49000549316406,148.97000122070312,283.25,316.4800109863281,215.49000549316406,238.1699981689453
2023-08-21,175.83999633789062,134.67999267578125,352.0899963378906,128.3699951171875,167.35000610351562,149.47999572753906,289.8999938964844,321.8800048828125,231.27999877929688,239.4600067138672
2023-08-22,177.22999572753906,134.25,350.57000732421875,129.0800018310547,166.02000427246094,146.3800048828125,287.6000061035156,322.4599914550781,233.19000244140625,240.57000732421875
2023-08-23,181.1199951171875,135.52000427246094,354.260009765625,132.3699951171875,164.52999877929688,147.3699951171875,294.239990234375,327.0,236.86000061035156,242.3000030517578
2023-08-24,176.3800048828125,131.83999633789062,354.29998779296875,129.77999877929688,165.08999633789062,147.22999572753906,286.75,319.9700012207031,230.0399932861328,239.47000122070312
2023-08-25,178.61000061035156,133.25999450683594,355.92999267578125,129.8800048828125,166.25,147.0500030517578,285.5,322.9800109863281,238.58999633789062,242.57000732421875
2023-08-28,180.19000244140625,133.13999938964844,355.54998779296875,131.00999450683594,164.2899932861328,147.55999755859375,290.260009765625,323.70001220703125,238.82000732421875,243.8300018310547
2023-08-29,184.1199951171875,134.91000366210938,358.2900085449219,134.57000732421875,164.30999755859375,148.75999450683594,297.989990234375,328.4100036621094,257.17999267578125,245.33999633789062
2023-08-30,187.64999389648438,135.07000732421875,361.05999755859375,135.8800048828125,163.72999572753906,148.16000366210938,295.1000061035156,328.7900085449219,256.8999938964844,246.22999572753906
2023-08-31,187.8699951171875,138.00999450683594,360.20001220703125,136.1699981689453,161.67999267578125,146.3300018310547,295.8900146484375,327.760009765625,258.0799865722656,245.67999267578125
2023-09-01,189.4600067138672,138.1199951171875,362.4599914550781,135.66000366210938,160.47999572753906,146.82000732421875,296.3800048828125,328.6600036621094,245.00999450683594,248.11000061035156
2023-09-05,189.6999969482422,137.27000427246094,360.4700012207031,135.77000427246094,160.67999267578125,145.1999969482422,300.1499938964844,333.54998779296875,256.489990234375,245.33999633789062
2023-09-06,182.91000366210938,135.36000061035156,361.6700134277344,134.4600067138672,158.00999450683594,144.9600067138672,299.1700134277344,332.8800048828125,251.9199981689453,246.16000366210938
2023-09-07,177.55999755859375,137.85000610351562,361.79998779296875,135.25999450683594,160.02999877929688,143.72000122070312,298.6700134277344,329.9100036621094,251.49000549316406,247.13999938964844
2023-09-08,178.17999267578125,138.22999572753906,363.1499938964844,136.3800048828125,160.55999755859375,143.8300018310547,297.8900146484375,334.2699890136719,248.5,247.2899932861328
2023-09-11,179.36000061035156,143.10000610351562,365.5199890136719,136.9199981689453,162.66000366210938,144.4600067138672,307.55999755859375,337.94000244140625,273.5799865722656,247.22000122070312
2023-09-12,176.3000030517578,141.22999572753906,367.7799987792969,135.33999633789062,163.5800018310547,146.33999633789062,301.6600036621094,331.7699890136719,267.4800109863281,247.3000030517578
2023-09-13,174.2100067138672,144.85000610351562,367.82000732421875,136.7100067138672,163.99000549316406,146.41000366210938,305.05999755859375,336.05999755859375,271.29998779296875,247.8300018310547
2023-09-14,175.74000549316406,144.72000122070312,369.5,138.10000610351562,163.74000549316406,149.25,311.7200012207031,338.70001220703125,276.0400085449219,241.5
2023-09-15,175.00999450683594,140.38999938964844,367.8599853515625,137.39999389648438,161.4499969482422,148.80999755859375,300.30999755859375,330.2200012207031,274.3900146484375,241.07000732421875
2023-09-18,177.97000122070312,139.97999572753906,370.42999267578125,138.2100067138672,162.47000122070312,149.1199951171875,302.54998779296875,329.05999755859375,265.2799987792969,244.66000366210938
2023-09-19,179.07000732421875,137.6300048828125,370.4800109863281,138.0399932861328,162.1999969482422,148.92999267578125,305.07000732421875,328.6499938964844,266.5,243.55999755859375
2023-09-20,175.49000549316406,135.2899932861328,366.82000732421875,133.74000549316406,162.91000366210938,148.3000030517578,299.6700134277344,320.7699890136719,262.5899963378906,241.86000061035156
2023-09-21,173.92999267578125,129.3300018310547,363.2799987792969,130.44000244140625,161.66000366210938,147.13999938964844,295.7300109863281,319.5299987792969,255.6999969482422,236.61000061035156
2023-09-22,174.7899932861328,129.1199951171875,360.1600036621094,130.25,160.5,145.72999572753906,299.0799865722656,317.010009765625,244.8800048828125,235.0800018310547
2023-09-25,176.0800018310547,131.27000427246094,361.7099914550781,131.11000061035156,160.25999450683594,146.4499969482422,300.8299865722656,317.5400085449219,246.99000549316406,233.36000061035156
2023-09-26,171.9600067138672,125.9800033569336,359.4200134277344,128.57000732421875,159.02000427246094,144.92999267578125,298.9599914550781,312.1400146484375,244.1199951171875,229.64999389648438
2023-09-27,170.42999267578125,125.9800033569336,357.7799987792969,130.5399932861328,157.11000061035156,145.77999877929688,297.739990234375,312.7900085449219,240.5,229.5
2023-09-28,170.69000244140625,125.9800033569336,357.05999755859375,132.30999755859375,156.8800048828125,147.58999633789062,303.9599914550781,313.6400146484375,246.3800048828125,231.66000366210938
2023-09-29,171.2100067138672,127.12000274658203,350.29998779296875,130.86000061035156,155.75,145.02000427246094,300.2099914550781,315.75,250.22000122070312,230.00999450683594
2023-10-02,173.75,129.4600067138672,348.0799865722656,134.1699981689453,155.14999389648438,143.77000427246094,306.82000732421875,321.79998779296875,251.60000610351562,231.27000427246094
2023-10-03,172.39999389648438,124.72000122070312,343.0400085449219,132.42999267578125,155.33999633789062,142.7100067138672,300.94000244140625,313.3900146484375,246.52999877929688,228.80999755859375
2023-10-04,173.66000366210938,127.0,343.69000244140625,135.24000549316406,155.52000427246094,143.35000610351562,305.5799865722656,318.9599914550781,261.1600036621094,231.22000122070312
2023-10-05,174.91000366210938,125.95999908447266,345.05999755859375,135.07000732421875,157.13999938964844,142.89999389648438,304.7900085449219,319.3599853515625,260.04998779296875,233.47999572753906
2023-10-06,177.49000549316406,127.95999908447266,346.3399963378906,137.5800018310547,157.63999938964844,145.10000610351562,315.42999267578125,327.260009765625,260.5299987792969,235.0399932861328
2023-10-09,178.99000549316406,128.25999450683594,345.45001220703125,138.4199981689453,158.5399932861328,144.77000427246094,318.3599853515625,329.82000732421875,259.6700134277344,234.44000244140625
2023-10-10,178.38999938964844,129.47999572753906,348.55999755859375,138.05999755859375,158.36000061035156,145.64999389648438,321.8399963378906,328.3900146484375,263.6199951171875,236.60000610351562
2023-10-11,179.8000030517578,131.8300018310547,348.42999267578125,140.5500030517578,156.17999267578125,146.14999389648438,327.82000732421875,332.4200134277344,262.989990234375,235.67999267578125
2023-10-12,180.7100067138672,132.3300018310547,345.6600036621094,138.97000122070312,156.3300018310547,145.80999755859375,324.1600036621094,331.1600036621094,258.8699951171875,236.77999877929688
2023-10-13,178.85000610351562,129.7899932861328,345.0899963378906,137.36000061035156,156.85000610351562,148.0,314.69000244140625,327.7300109863281,251.1199951171875,237.6699981689453
2023-10-16,178.72000122070312,132.5500030517578,346.2300109863281,139.10000610351562,157.52999877929688,147.85000610351562,321.1499938964844,332.6400146484375,253.9199981689453,240.07000732421875
2023-10-17,177.14999389648438,131.47000122070312,345.3900146484375,139.72000122070312,156.08999633789062,147.52999877929688,324.0,332.05999755859375,254.85000610351562,241.1999969482422
2023-10-18,175.83999633789062,128.1300048828125,340.8900146484375,137.9600067138672,152.72999572753906,145.91000366210938,316.9700012207031,330.1099853515625,242.67999267578125,237.47000122070312
2023-10-19,175.4600067138672,128.39999389648438,338.6600036621094,137.75,152.32000732421875,145.2899932861328,312.80999755859375,331.32000732421875,220.11000061035156,233.80999755859375
2023-10-20,172.8800048828125,125.16999816894531,335.8599853515625,135.60000610351562,153.0,142.9499969482422,308.6499938964844,326.6700134277344,211.99000549316406,233.3800048828125
2023-10-23,173.0,126.55999755859375,336.8399963378906,136.5,151.38999938964844,141.0,314.010009765625,329.32000732421875,212.0800018310547,231.52999877929688
2023-10-24,173.44000244140625,128.55999755859375,338.6300048828125,138.80999755859375,151.22999572753906,141.1699981689453,312.54998779296875,330.5299987792969,216.52000427246094,234.64999389648438
2023-10-25,171.10000610351562,121.38999938964844,336.8999938964844,125.61000061035156,151.57000732421875,140.39999389648438,299.5299987792969,340.6700134277344,212.4199981689453,236.85000610351562
2023-10-26,166.88999938964844,119.56999969482422,336.1600036621094,122.27999877929688,149.0,140.75999450683594,288.3500061035156,327.8900146484375,205.75999450683594,231.27999877929688
2023-10-27,168.22000122070312,127.73999786376953,331.7099914550781,122.16999816894531,145.60000610351562,135.69000244140625,296.7300109863281,329.80999755859375,207.3000030517578,229.27000427246094
2023-10-30,170.2899932861328,132.7100067138672,337.4100036621094,124.45999908447266,147.02999877929688,137.4199981689453,302.6600036621094,337.30999755859375,197.36000061035156,233.0800018310547
2023-10-31,170.77000427246094,133.08999633789062,341.3299865722656,124.08000183105469,148.33999633789062,139.05999755859375,301.2699890136719,338.1099853515625,200.83999633789062,235.10000610351562
2023-11-01,173.97000122070312,137.0,343.75,126.44999694824219,148.69000244140625,138.94000244140625,311.8500061035156,346.07000732421875,205.66000366210938,238.5800018310547
2023-11-02,177.57000732421875,138.07000732421875,349.0199890136719,127.48999786376953,150.24000549316406,141.4199981689453,310.8699951171875,348.32000732421875,218.50999450683594,243.25
2023-11-03,176.64999389648438,138.60000610351562,351.80999755859375,129.10000610351562,151.33999633789062,143.0,314.6000061035156,352.79998779296875,219.9600067138672,243.60000610351562
2023-11-06,179.22999572753906,139.74000549316406,346.6300048828125,130.25,151.6999969482422,144.0800018310547,315.79998779296875,356.5299987792969,219.27000427246094,243.49000549316406
2023-11-07,181.82000732421875,142.7100067138672,346.1700134277344,130.97000122070312,150.89999389648438,144.00999450683594,318.82000732421875,360.5299987792969,222.17999267578125,244.77000427246094
2023-11-08,182.88999938964844,142.0800018310547,346.29998779296875,131.83999633789062,150.35000610351562,144.72000122070312,319.7799987792969,363.20001220703125,222.11000061035156,243.91000366210938
2023-11-09,182.41000366210938,140.60000610351562,348.17999267578125,130.24000549316406,147.4199981689453,144.2899932861328,320.54998779296875,360.69000244140625,209.97999572753906,241.63999938964844
2023-11-10,186.39999389648438,143.55999755859375,350.55999755859375,132.58999633789062,147.25,146.42999267578125,328.7699890136719,369.6700134277344,214.64999389648438,245.25
2023-11-13,184.8000030517578,142.58999633789062,350.010009765625,132.08999633789062,147.6300048828125,145.77999877929688,329.19000244140625,366.67999267578125,223.7100067138672,244.6699981689453
2023-11-14,187.44000244140625,145.8000030517578,354.25,133.6199951171875,147.66000366210938,148.44000244140625,336.30999755859375,370.2699890136719,237.41000366210938,246.94000244140625
2023-11-15,188.00999450683594,143.1999969482422,356.7900085449219,134.6199951171875,148.8000030517578,149.74000549316406,332.7099914550781,369.6700134277344,242.83999633789062,248.11000061035156
2023-11-16,189.7100067138672,142.8300018310547,359.8599853515625,136.92999267578125,150.10000610351562,151.4499969482422,334.19000244140625,376.1700134277344,233.58999633789062,248.57000732421875
2023-11-17,189.69000244140625,145.17999267578125,358.92999267578125,135.30999755859375,149.7899932861328,152.82000732421875,335.0400085449219,369.8500061035156,234.3000030517578,249.55999755859375
2023-11-20,191.4499969482422,146.1300048828125,361.3299865722656,136.25,149.91000366210938,153.2899932861328,339.9700012207031,377.44000244140625,235.60000610351562,249.97000122070312
2023-11-21,190.63999938964844,143.89999389648438,361.0,136.97000122070312,151.1199951171875,152.97000122070312,336.9800109863281,373.07000732421875,241.1999969482422,252.22999572753906
2023-11-22,191.30999755859375,146.7100067138672,361.79998779296875,138.49000549316406,150.82000732421875,153.3300018310547,341.489990234375,377.8500061035156,234.2100067138672,253.72000122070312
2023-11-24,189.97000122070312,146.74000549316406,362.67999267578125,136.69000244140625,152.5,153.5399932861328,338.2300109863281,377.42999267578125,235.4499969482422,254.3000030517578
2023-11-27,189.7899932861328,147.72999572753906,361.3399963378906,136.41000366210938,151.27999877929688,153.19000244140625,334.70001220703125,378.6099853515625,236.0800018310547,254.13999938964844
2023-11-28,190.39999389648438,147.02999877929688,360.04998779296875,137.1999969482422,151.6300048828125,153.5399932861328,338.989990234375,382.70001220703125,246.72000122070312,252.94000244140625
2023-11-29,189.3699951171875,146.32000732421875,358.69000244140625,134.99000549316406,152.11000061035156,154.32000732421875,332.20001220703125,378.8500061035156,244.13999938964844,254.22999572753906
2023-11-30,189.9499969482422,146.08999633789062,360.0,132.52999877929688,154.66000366210938,156.0800018310547,327.1499938964844,378.9100036621094,240.0800018310547,256.67999267578125
2023-12-01,191.24000549316406,147.02999877929688,357.07000732421875,131.86000061035156,158.3800048828125,156.83999633789062,324.82000732421875,374.510009765625,238.8300018310547,256.45001220703125
2023-12-04,189.42999267578125,144.83999633789062,356.6600036621094,129.27000427246094,158.8800048828125,157.99000549316406,320.0199890136719,369.1400146484375,235.5800018310547,254.44000244140625
2023-12-05,193.4199981689453,146.8800048828125,355.0299987792969,130.99000549316406,158.5500030517578,157.97000122070312,318.2900085449219,372.5199890136719,238.72000122070312,254.61000061035156
2023-12-06,192.32000732421875,144.52000427246094,352.3800048828125,130.02000427246094,156.6199951171875,156.30999755859375,317.45001220703125,368.79998779296875,239.3699951171875,254.2899932861328
2023-12-07,194.27000427246094,146.8800048828125,352.70001220703125,136.92999267578125,155.39999389648438,156.7899932861328,326.5899963378906,370.95001220703125,242.63999938964844,255.82000732421875
2023-12-08,195.7100067138672,147.4199981689453,353.0799865722656,134.99000549316406,154.4199981689453,158.52000427246094,332.75,374.2300109863281,243.83999633789062,255.74000549316406
2023-12-11,193.17999267578125,145.88999938964844,357.05999755859375,133.2899932861328,155.05999755859375,159.10000610351562,325.2799987792969,371.29998779296875,239.74000549316406,256.5199890136719
2023-12-12,194.7100067138672,147.47999572753906,360.0199890136719,132.52000427246094,155.07000732421875,160.52000427246094,334.2200012207031,374.3800048828125,237.00999450683594,259.55999755859375
2023-12-13,197.9600067138672,148.83999633789062,362.0299987792969,132.57000732421875,155.7899932861328,161.05999755859375,334.739990234375,374.3699951171875,239.2899932861328,262.3800048828125
2023-12-14,198.11000061035156,147.4199981689453,358.1199951171875,131.94000244140625,156.8699951171875,163.99000549316406,333.1700134277344,365.92999267578125,251.0500030517578,258.7300109863281
2023-12-15,197.57000732421875,149.97000122070312,356.5,132.60000610351562,155.16000366210938,165.22999572753906,334.9200134277344,370.7300109863281,253.5,258.0299987792969
2023-12-18,195.88999938964844,154.07000732421875,359.6499938964844,135.8000030517578,155.44000244140625,166.22999572753906,344.6199951171875,372.6499938964844,252.0800018310547,258.3699951171875
2023-12-19,196.94000244140625,153.7899932861328,361.79998779296875,136.64999389648438,156.4600067138672,168.4499969482422,350.3599853515625,373.260009765625,257.2200012207031,259.989990234375
2023-12-20,194.8300018310547,152.1199951171875,355.3500061035156,138.33999633789062,153.27000427246094,166.5500030517578,349.2799987792969,370.6199951171875,247.13999938964844,257.1099853515625
2023-12-21,194.67999267578125,153.83999633789062,356.1400146484375,140.4199981689453,154.83999633789062,167.5,354.0899963378906,373.5400085449219,254.5,259.5400085449219
2023-12-22,193.60000610351562,153.4199981689453,356.4700012207031,141.49000549316406,155.4600067138672,167.39999389648438,353.3900146484375,374.5799865722656,252.5399932861328,258.42999267578125
2023-12-26,193.0500030517578,153.41000366210938,356.8299865722656,141.52000427246094,156.13999938964844,168.38999938964844,354.8299865722656,374.6600036621094,256.6099853515625,259.1600036621094
2023-12-27,193.14999389648438,153.33999633789062,356.95001220703125,140.3699951171875,156.35000610351562,169.39999389648438,357.8299865722656,374.07000732421875,261.44000244140625,258.92999267578125
2023-12-28,193.5800018310547,153.3800048828125,357.57000732421875,140.22999572753906,156.5800018310547,170.3000030517578,358.32000732421875,375.2799987792969,253.17999267578125,260.3999938964844
2023-12-29,192.52999877929688,151.94000244140625,356.6600036621094,139.69000244140625,156.74000549316406,170.10000610351562,353.9599914550781,376.0400085449219,248.47999572753906,260.3500061035156
2024-01-02,185.63999938964844,149.92999267578125,362.4599914550781,138.1699981689453,159.97000122070312,172.0800018310547,346.2900085449219,370.8699951171875,248.4199981689453,258.8699951171875
2024-01-03,184.25,148.47000122070312,366.75,138.9199981689453,160.97000122070312,171.3300018310547,344.4700012207031,370.6000061035156,238.4499969482422,257.9800109863281
2024-01-04,181.91000366210938,144.57000732421875,363.67999267578125,136.38999938964844,160.6300048828125,171.41000366210938,347.1199951171875,367.94000244140625,237.92999267578125,259.6099853515625
2024-01-05,181.17999267578125,145.24000549316406,365.5899963378906,135.72999572753906,161.1300048828125,172.27000427246094,351.95001220703125,367.75,237.49000549316406,259.69000244140625
2024-01-08,185.55999755859375,149.10000610351562,368.17999267578125,138.83999633789062,161.52999877929688,172.02000427246094,358.6600036621094,374.69000244140625,240.4499969482422,262.5400085449219
2024-01-09,185.13999938964844,151.3699951171875,366.8999938964844,140.9499969482422,161.6300048828125,170.66000366210938,357.42999267578125,375.7900085449219,234.9600067138672,263.3299865722656
2024-01-10,186.19000244140625,153.72999572753906,367.9200134277344,142.27999877929688,161.8699951171875,171.02000427246094,370.4700012207031,382.7699890136719,233.94000244140625,264.55999755859375
2024-01-11,185.58999633789062,155.17999267578125,363.3399963378906,142.0800018310547,161.14999389648438,170.3000030517578,369.6700134277344,384.6300048828125,227.22000122070312,264.0299987792969
2024-01-12,185.9199981689453,154.6199951171875,363.6199951171875,142.64999389648438,162.38999938964844,169.0500030517578,374.489990234375,388.4700012207031,218.88999938964844,264.1700134277344
2024-01-16,183.6300048828125,153.16000366210938,361.1000061035156,142.49000549316406,160.52000427246094,167.99000549316406,367.4599914550781,390.2699890136719,219.91000366210938,265.239990234375
2024-01-17,182.67999267578125,151.7100067138672,359.2900085449219,141.47000122070312,160.42999267578125,167.08999633789062,368.3699951171875,389.4700012207031,215.5500030517578,266.6300048828125
2024-01-18,188.6300048828125,153.5,362.3800048828125,143.47999572753906,161.2100067138672,167.4199981689453,376.1300048828125,393.8699951171875,211.8800048828125,268.1400146484375
2024-01-19,191.55999755859375,155.33999633789062,366.989990234375,146.3800048828125,161.67999267578125,170.30999755859375,383.45001220703125,398.6700134277344,212.19000244140625,270.8999938964844
2024-01-22,193.88999938964844,154.77999877929688,368.05999755859375,145.99000549316406,162.47000122070312,170.11000061035156,381.7799987792969,396.510009765625,208.8000030517578,271.20001220703125
2024-01-23,195.17999267578125,156.02000427246094,372.1400146484375,147.0399932861328,159.80999755859375,168.99000549316406,385.20001220703125,398.8999938964844,209.13999938964844,271.260009765625
2024-01-24,194.5,156.8699951171875,376.5899963378906,148.6999969482422,158.9600067138672,170.5,390.70001220703125,402.55999755859375,207.8300018310547,271.6499938964844
2024-01-25,194.1699981689453,157.75,380.8500061035156,151.8699951171875,159.55999755859375,172.94000244140625,393.17999267578125,404.8699951171875,182.6300048828125,272.6099853515625
2024-01-26,192.4199981689453,159.1199951171875,385.3999938964844,152.19000244140625,159.5,172.27999877929688,394.1400146484375,403.92999267578125,183.25,267.94000244140625
2024-01-29,191.72999572753906,161.25999450683594,383.17999267578125,153.50999450683594,159.36000061035156,172.72999572753906,401.0199890136719,409.7200012207031,190.92999267578125,273.6600036621094
2024-01-30,188.0399932861328,159.0,387.1499938964844,151.4600067138672,158.77000427246094,176.27000427246094,400.05999755859375,408.5899963378906,191.58999633789062,277.1499938964844
2024-01-31,184.39999389648438,155.1999969482422,383.739990234375,140.10000610351562,158.89999389648438,174.36000061035156,390.1400146484375,397.5799865722656,187.2899932861328,273.260009765625
2024-02-01,186.86000061035156,159.27999877929688,386.44000244140625,141.16000366210938,158.36000061035156,173.72999572753906,394.7799987792969,403.7799987792969,188.86000061035156,277.04998779296875
2024-02-02,185.85000610351562,171.80999755859375,390.75,142.3800048828125,156.61000061035156,174.72999572753906,474.989990234375,411.2200012207031,187.91000366210938,277.17999267578125
2024-02-05,187.67999267578125,170.30999755859375,390.760009765625,143.67999267578125,155.8000030517578,174.5,459.4100036621094,405.6499938964844,181.05999755859375,275.5799865722656
2024-02-06,189.3000030517578,169.14999389648438,393.739990234375,144.10000610351562,158.05999755859375,175.10000610351562,454.7200012207031,405.489990234375,185.10000610351562,276.760009765625
2024-02-07,189.41000366210938,170.52999877929688,397.6600036621094,145.5399932861328,157.97999572753906,175.42999267578125,469.5899963378906,414.04998779296875,187.5800018310547,279.3900146484375
2024-02-08,188.32000732421875,169.83999633789062,397.489990234375,145.91000366210938,156.39999389648438,174.8000030517578,470.0,414.1099853515625,189.55999755859375,275.7799987792969
2024-02-09,188.85000610351562,174.4499969482422,398.3599853515625,149.0,156.75999450683594,175.00999450683594,468.1099853515625,420.54998779296875,193.57000732421875,276.42999267578125
2024-02-12,187.14999389648438,172.33999633789062,397.7099914550781,147.52999877929688,157.85000610351562,175.7899932861328,468.8999938964844,415.260009765625,188.1300048828125,275.07000732421875
2024-02-13,185.0399932861328,168.63999938964844,394.79998779296875,145.13999938964844,156.47000122070312,174.25999450683594,460.1199951171875,406.32000732421875,184.02000427246094,275.80999755859375
2024-02-14,184.14999389648438,170.97999572753906,398.67999267578125,145.94000244140625,155.74000549316406,176.02999877929688,473.2799987792969,409.489990234375,188.7100067138672,277.55999755859375
2024-02-15,183.86000061035156,169.8000030517578,403.45001220703125,142.77000427246094,157.9199981689453,179.8699951171875,484.0299987792969,406.55999755859375,200.4499969482422,280.9800109863281
2024-02-16,182.30999755859375,169.50999450683594,405.989990234375,140.52000427246094,156.5500030517578,179.02999877929688,473.32000732421875,404.05999755859375,199.9499969482422,278.55999755859375
2024-02-20,181.55999755859375,167.0800018310547,407.1499938964844,141.1199951171875,157.86000061035156,179.72999572753906,471.75,402.7900085449219,193.75999450683594,275.1499938964844
